code,date,close,preclose,pct_chg,turn,amount,circ_mktcap_yi,board_number,is_first_board,ret_20d_prior,isST,board
sh.603032,2025-06-10,17.64,16.04,9.975062344139651,16.4317,646558875.23,39.34826434452918,3,False,17.16581446311176,0,MAIN
sh.603032,2025-06-24,17.91,16.28,10.012285012285016,15.4912,602284430.8,38.87913336604007,1,True,19.354838709677423,0,MAIN
sh.603033,2025-06-23,10.98,9.98,10.020040080160332,0.9238,99387680.04,107.58571123619834,1,True,-10.090090090090087,0,MAIN
sh.603040,2025-05-06,38.16,34.69,10.002882675122503,5.1057,256832523.96,50.30309731476586,3,False,22.14788732394366,0,MAIN
sh.603040,2025-05-16,47.0,42.73,9.992979171542247,3.176,195901473.5,61.681824149874046,1,True,70.71514182980421,0,MAIN
sh.603040,2025-06-30,40.17,36.52,9.99452354874042,3.6578,191503904.6,52.354941385532285,1,True,-12.902456475077507,0,MAIN
sh.603042,2025-06-04,15.43,14.03,9.978617248752686,11.1246,268221214.34,24.11063897488449,1,True,7.592024539877307,0,MAIN
sh.603042,2025-06-05,16.97,15.43,9.98055735580039,35.2201,909831426.93,25.83273264215604,2,False,13.040293040293038,0,MAIN
sh.603042,2025-06-06,18.67,16.97,10.017678255745444,50.2484,1478929248.29,29.432364976596276,3,False,22.971014492753604,0,MAIN
sh.603045,2025-06-06,18.54,16.85,10.02967359050444,8.6345,214370390.2,24.82719210145347,1,True,11.737400530503983,0,MAIN
sh.603056,2025-05-27,15.63,14.21,9.992962702322306,4.2512,673904446.76,158.5209933101242,1,True,3.3454545454545626,0,MAIN
sh.603056,2025-05-28,17.19,15.63,9.98080614203456,3.2992,577546223.99,175.05644519580505,2,False,15.011037527593828,0,MAIN
sh.603056,2025-05-29,18.91,17.19,10.00581733566026,3.9285,749831823.01,190.86975257986506,3,False,28.37938760268859,0,MAIN
sh.603056,2025-05-30,20.8,18.91,9.994711792702285,0.4063,86186880.0,212.12621215850356,4,False,45.238095238095255,0,MAIN
sh.603056,2025-06-03,22.88,20.8,9.999999999999986,8.9405,2067062823.22,231.20215012806892,5,False,60.37008481110253,0,MAIN
sh.603065,2025-05-26,8.93,8.12,9.975369458128093,5.2385,89221089.0,17.031800897203397,1,True,10.47619047619046,0,MAIN
sh.603065,2025-05-27,9.82,8.93,9.966405375139974,20.1972,365863542.74,18.114567501435843,2,False,21.49659863945579,0,MAIN
sh.603065,2025-05-29,10.3,9.36,10.042735042735051,15.5382,304511711.9,19.597618250505207,1,True,22.352941176470576,0,MAIN
sh.603065,2025-06-10,9.9,9.0,10.000000000000009,13.9124,261541582.0,18.799170667893392,1,True,11.111111111111116,0,MAIN
sh.603065,2025-06-20,9.68,8.8,9.999999999999986,14.8745,281124007.18,18.899728204645537,1,True,5.389221556886237,0,MAIN
sh.603066,2025-05-29,13.06,11.87,10.025273799494538,6.8318,260091261.04,38.07067845077432,1,True,10.521415270018618,0,MAIN
sh.603072,2025-05-06,53.03,48.21,9.997925741547387,33.9884,1147391123.4,33.75831528992245,1,True,9.56818181818182,0,MAIN
sh.603076,2025-05-26,26.55,24.14,9.983429991715,3.0132,94366826.95,31.317810616620207,1,True,5.6455142231947475,0,MAIN
sh.603076,2025-05-28,30.31,27.55,10.018148820326678,9.7457,343441839.18,35.2403459146085,1,True,23.376623376623385,0,MAIN
sh.603076,2025-05-29,32.9,29.91,9.996656636576384,9.0414,348250636.05,38.517335373946516,2,False,31.782608695652172,0,MAIN
sh.603076,2025-06-03,33.0,30.0,10.000000000000009,7.8727,305092402.48,38.75321077648075,1,True,31.00436681222709,0,MAIN
sh.603076,2025-06-04,36.3,33.0,9.999999999999986,3.6051,157400673.5,43.66055685001803,2,False,41.93548387096775,0,MAIN
sh.603083,2025-05-08,38.07,34.61,9.997110661658493,14.7496,1465865758.44,99.38342452947877,1,True,-6.002172732210753,0,MAIN
sh.603083,2025-06-05,41.83,38.03,9.992111490928202,18.2278,1956825681.91,107.35391445539233,1,True,9.596541786743519,0,MAIN
sh.603086,2025-05-06,9.57,8.7,10.000000000000009,25.1115,1019009849.44,40.57940980984809,1,True,62.31343283582087,0,MAIN
sh.603086,2025-05-23,9.64,8.76,10.045662100456632,15.3669,622060163.93,40.4805239788116,1,True,45.51495016611295,0,MAIN
sh.603086,2025-06-16,10.08,9.16,10.043668122270732,11.4471,490339485.24,42.83525829598763,1,True,3.8548752834467015,0,MAIN
sh.603089,2025-05-29,13.29,12.08,10.01655629139071,10.1182,300914986.71,29.73997219960072,1,True,23.77049180327868,0,MAIN
sh.603089,2025-06-30,13.07,11.88,10.016835016835014,3.4895,106983240.3,30.658615933514827,1,True,-10.60948081264107,0,MAIN
sh.603091,2025-05-23,53.99,49.08,10.0040749796251,19.0325,204147660.18,10.726266133193223,1,True,14.139534883720927,0,MAIN
sh.603093,2025-06-03,14.31,13.01,9.9923136049193,3.2098,274140263.49,85.40727256838433,1,True,9.235936188077254,0,MAIN
sh.603093,2025-06-04,15.74,14.31,9.993011879804325,5.281,483637540.33,91.58067417723917,2,False,20.556023588879533,0,MAIN
sh.603093,2025-06-05,17.31,15.74,9.97458703939007,7.2582,764555037.35,105.33672774930422,3,False,25.92000000000001,0,MAIN
sh.603093,2025-06-09,20.56,18.69,10.005350454788651,6.6498,778584599.7,117.0839122530001,1,True,47.86392405063291,0,MAIN
sh.603093,2025-06-12,22.61,20.55,10.024330900243308,4.7644,631152020.0,132.47250860549073,1,True,63.87559808612442,0,MAIN
sh.603093,2025-06-25,19.75,17.95,10.027855153203348,9.2293,1075077511.1,116.48527094145817,1,True,46.053702196908056,0,MAIN
sh.603093,2025-06-26,21.73,19.75,10.0253164556962,8.7687,1118780666.82,127.58797390947343,2,False,61.62029459901799,0,MAIN
sh.603096,2025-06-12,20.02,18.2,10.000000000000009,3.1262,94439434.8,30.20901887275286,1,True,2.6508742244782724,0,MAIN
sh.603099,2025-06-04,36.49,33.17,10.00904431715406,9.0981,852436277.56,93.6938786735692,1,True,2.6617146394305236,0,MAIN
sh.603102,2025-05-16,45.65,41.5,9.999999999999986,17.9489,286233111.4,15.94711160015377,1,True,-5.488499202915042,0,MAIN
sh.603102,2025-05-19,50.22,45.65,10.010952902519165,16.9388,302073185.96,17.83321049661133,2,False,6.311131811830473,0,MAIN
sh.603106,2025-06-05,9.8,8.91,9.988776655443331,9.5771,465737487.65,48.63032521848994,1,True,8.658536585365862,0,MAIN
sh.603106,2025-06-12,10.37,9.43,9.968186638388122,13.4326,708678924.44,52.75813501779254,1,True,15.281173594132035,0,MAIN
sh.603106,2025-06-24,10.16,9.24,9.956709956709965,8.2013,419690436.36,51.17364763635034,1,True,12.00000000000001,0,MAIN
sh.603106,2025-06-25,11.18,10.16,10.039370078740165,18.9357,1052052331.1,55.559199348320895,2,False,20.952380952380945,0,MAIN
sh.603109,2025-05-06,22.98,20.89,10.00478697941598,7.8956,362530082.55,45.91545703303105,1,True,-2.837209302325583,0,MAIN
sh.603109,2025-05-08,24.81,22.55,10.022172949002206,9.8406,495865023.6,50.38971440765807,1,True,3.6305147058823595,0,MAIN
sh.603109,2025-05-13,27.56,25.05,10.019960079840317,10.2792,567077939.2,55.167516849560286,1,True,48.22485207100593,0,MAIN
sh.603109,2025-05-16,27.93,25.39,10.00393855848758,6.0704,348747867.02,57.450557956642065,1,True,32.65412748171368,0,MAIN
sh.603109,2025-06-05,28.53,25.94,9.984579799537396,8.0612,458001557.58,56.81555569642238,1,True,12.880765883376855,0,MAIN
sh.603112,2025-05-08,16.69,15.17,10.019775873434412,4.4923,348356547.57,77.5452546735525,1,True,3.904109589041105,0,MAIN
sh.603119,2025-06-24,42.91,39.01,9.997436554729555,15.0315,1271348611.87,84.57895831221101,1,True,-12.317374690941795,0,MAIN
sh.603120,2025-06-20,40.81,37.1,10.000000000000009,30.1557,265640163.17,8.808953636294298,1,True,-9.202153695545757,0,MAIN
sh.603123,2025-05-29,10.23,9.3,9.999999999999986,10.5105,669073365.83,63.65761532086961,1,True,13.414634146341475,0,MAIN
sh.603123,2025-05-30,11.25,10.23,9.97067448680351,15.6342,1143765502.14,73.15791675557432,2,False,33.90052356020943,0,MAIN
sh.603123,2025-06-03,12.38,11.25,10.044444444444457,1.0248,82758220.16,80.75548415300545,3,False,46.8668407310705,0,MAIN
sh.603123,2025-06-05,14.18,12.89,10.007757951900697,28.2238,2414536383.91,85.54965610265094,1,True,49.70963995354241,0,MAIN
sh.603123,2025-06-18,13.2,12.0,9.999999999999986,24.8293,2045750200.2,82.3925845754814,1,True,32.89036544850499,0,MAIN
sh.603123,2025-06-25,14.59,13.26,10.030165912518862,24.9951,2237404618.99,89.5137294505723,1,True,44.60196292257361,0,MAIN
sh.603123,2025-06-30,17.05,15.5,10.000000000000009,16.4432,1787750205.82,108.7227672119782,1,True,51.515151515151516,0,MAIN
sh.603124,2025-06-11,45.98,41.8,10.000000000000009,17.0101,222113654.34,13.057751238381902,1,True,-6.172839506172845,0,MAIN
sh.603125,2025-06-30,17.6,16.0,10.000000000000009,10.5204,185923312.13,17.672646679784037,1,True,7.095046854082998,0,MAIN
sh.603127,2025-05-29,18.17,16.52,9.987893462469756,7.2661,803469749.57,110.57785463591198,1,True,6.3063063063063085,0,MAIN
sh.603127,2025-06-30,21.03,19.12,9.98953974895398,7.2789,936884976.15,128.7124395375675,1,True,5.22839845899834,0,MAIN
sh.603128,2025-05-14,7.24,6.58,10.030395136778123,16.9162,1526238423.71,90.22347948771,1,True,7.516339869281041,0,MAIN
sh.603130,2025-05-06,27.17,24.7,10.000000000000009,6.8405,91371713.0,13.357461150500695,1,True,-2.371541501976293,0,MAIN
sh.603130,2025-06-27,30.93,28.12,9.992887624466572,20.6781,313108649.45,15.142041553624365,1,True,4.071058475203548,0,MAIN
sh.603132,2025-06-27,13.19,11.99,10.008340283569629,0.7304,91072954.44,124.68914901423875,1,True,4.170286707211135,0,MAIN
sh.603135,2025-05-19,10.42,9.47,10.03167898627244,7.0102,178373312.88,25.444825094861773,1,True,4.872646733111874,0,MAIN
sh.603136,2025-06-26,13.62,12.38,10.016155088852983,11.5579,412706040.71,35.70770128743111,1,True,6.357388316151202,0,MAIN
sh.603139,2025-06-10,22.68,20.62,9.990300678952458,4.0645,90150678.0,22.18001673022512,1,True,5.960945529290851,0,MAIN
sh.603139,2025-06-11,24.95,22.68,10.00881834215168,1.5781,39326165.05,24.91994490209746,2,False,16.90721649484537,0,MAIN
sh.603139,2025-06-12,27.45,24.95,10.020040080160332,1.5403,42231825.0,27.417921833409075,3,False,28.080082135523597,0,MAIN
sh.603150,2025-05-20,35.68,32.44,9.987669543773126,13.6733,250923313.28,18.351335323586845,1,True,12.404712404712392,0,MAIN
sh.603151,2025-06-04,17.12,15.56,10.025706940874034,7.8873,106586006.3,13.513623965108467,1,True,14.327700220426177,0,MAIN
sh.603151,2025-06-17,18.83,17.12,9.988317757009323,7.3911,111903463.91,15.14029899608989,1,True,14.66845277963833,0,MAIN
sh.603151,2025-06-18,20.71,18.83,9.98406797663305,1.2584,21065487.15,16.739897608073743,2,False,23.963133640552982,0,MAIN
sh.603151,2025-06-24,22.31,20.28,10.009861932938849,12.0611,209673487.12,17.384275656449248,1,True,32.635709614126895,0,MAIN
sh.603155,2025-06-20,14.39,13.08,10.015290519877684,1.4639,65498883.22,44.742730528041534,1,True,-3.894195444526083,0,MAIN
sh.603155,2025-06-23,15.83,14.39,10.006949270326617,5.9573,288960304.2,48.50524636999983,2,False,7.70958083832336,0,MAIN
sh.603155,2025-06-24,17.41,15.83,9.981048641819324,14.7664,800997015.52,54.24456980171199,3,False,17.958271236959767,0,MAIN
sh.603161,2025-06-20,12.98,11.8,9.999999999999986,5.541,135162866.78,24.39322627323588,1,True,-5.675459632294155,0,MAIN
sh.603162,2025-05-13,8.9,8.09,10.012360939431408,14.1705,329696781.23,23.266418350093506,1,True,-2.1765417170495738,0,MAIN
sh.603163,2025-05-20,31.67,28.79,10.003473428273724,24.7742,266005876.95,10.737213591155314,1,True,10.901386748844377,0,MAIN
sh.603166,2025-05-06,18.07,16.43,9.981740718198417,9.5385,1059548397.95,111.08123897363316,2,False,15.704225352112688,0,MAIN
sh.603168,2025-05-06,7.34,6.67,10.04497751124438,4.4359,104176406.68,23.48484111003404,1,True,-4.850213980028528,0,MAIN
sh.603169,2025-05-06,7.29,6.63,9.954751131221728,4.7712,444869400.68,93.24056855298456,1,True,-18.550368550368557,0,MAIN
sh.603169,2025-05-29,9.13,8.3,10.000000000000009,12.8645,1480777746.32,115.10573643126432,1,True,17.06629055007054,0,MAIN
sh.603176,2025-06-05,5.45,4.95,10.1010101010101,10.4218,260498428.8,24.995531366942373,1,True,3.99159663865547,0,MAIN
sh.603178,2025-05-16,19.51,17.74,9.977452085682105,5.7422,256431488.95,44.65735936574832,1,True,5.9104477611940265,0,MAIN
sh.603190,2025-06-12,24.75,22.5,10.000000000000009,39.6972,384827081.6,9.69406108239372,1,True,1.9021739130434812,0,MAIN
sh.603192,2025-05-21,19.46,17.69,10.005652911249284,5.0227,132301100.82,26.34063368706074,1,True,5.928143712574863,0,MAIN
sh.603192,2025-05-22,21.41,19.46,10.020554984583764,0.8217,24393911.7,29.68712632347572,2,False,16.666666666666675,0,MAIN
sh.603192,2025-05-23,23.55,21.41,9.995329285380672,9.1744,290044536.55,31.61455098426055,3,False,26.46190194920259,0,MAIN
sh.603192,2025-05-26,25.91,23.55,10.021231422505306,1.0378,37287340.1,35.92921574484487,4,False,37.799882972498544,0,MAIN
sh.603192,2025-05-27,28.5,25.91,9.996140486298732,5.7824,227972516.5,39.4252415087161,5,False,49.07940161104718,0,MAIN
sh.603194,2025-05-29,37.49,34.08,10.005868544600949,24.2136,442042799.79,18.25597184185747,1,True,0.9777777777777663,0,MAIN
sh.603194,2025-05-30,41.24,37.49,10.002667377967466,41.243,824918400.93,20.001416020415583,2,False,12.447510497900405,0,MAIN
sh.603194,2025-06-09,43.89,39.9,10.000000000000009,23.8847,505194436.96,21.151382975712487,1,True,13.545816733067717,0,MAIN
sh.603196,2025-06-27,17.19,15.63,9.98080614203456,3.8962,154688408.7,39.70237890765361,1,True,3.992015968063889,0,MAIN
sh.603200,2025-06-26,46.68,42.44,9.990574929311968,11.3869,914991983.26,80.35479219629573,1,True,12.483434932414529,0,MAIN
sh.603208,2025-06-04,16.67,15.15,10.033003300330034,5.7587,166017568.58,28.829001090523906,1,True,7.752489331436707,0,MAIN
sh.603209,2025-06-20,16.43,14.94,9.97322623828647,10.0411,458003152.19,45.612846420212925,1,True,1.7711171662125436,0,MAIN
sh.603209,2025-06-23,18.07,16.43,9.981740718198417,18.4921,932422214.44,50.42273265015872,2,False,11.238997968855791,0,MAIN
sh.603212,2025-06-20,10.63,9.66,10.041407867494833,3.5373,164099394.5,46.391144234303,1,True,-1.0245901639344246,0,MAIN
sh.603212,2025-06-24,11.95,10.86,10.036832412523022,15.4222,755671873.68,48.99896731205665,1,True,15.531914893617005,0,MAIN
sh.603212,2025-06-30,12.49,11.35,10.044052863436123,6.4294,346276555.41,53.858300216194365,1,True,19.473684210526308,0,MAIN
sh.603215,2025-05-20,18.1,16.45,10.030395136778123,7.656,250147468.0,32.673389237199586,1,True,12.825788751714672,0,MAIN
sh.603215,2025-06-12,18.63,16.94,9.976387249114516,3.5488,123785172.0,34.880853246167725,1,True,1.6806722689075793,0,MAIN
sh.603215,2025-06-18,21.14,19.22,9.989594172736748,15.0463,575312692.5,38.23615722802283,1,True,16.838905775075986,0,MAIN
sh.603221,2025-06-04,12.42,11.29,10.008857395925608,6.2463,183388713.0,29.359574948369435,1,True,8.5576923076923,0,MAIN
sh.603222,2025-06-17,6.88,6.25,10.08,2.7361,96631630.88,35.3172877014729,1,True,2.796052631578938,0,MAIN
sh.603226,2025-05-30,8.22,7.47,10.040160642570296,3.5694,101726726.81,28.499671320109826,1,True,10.830860534124632,0,MAIN
sh.603226,2025-06-04,9.04,8.22,9.975669099756669,6.157,194823598.65,31.6426179389313,1,True,14.008321775312083,0,MAIN
sh.603226,2025-06-05,9.94,9.04,9.95575221238938,3.3469,115889168.03,34.62582330813589,2,False,26.966292134831438,0,MAIN
sh.603226,2025-06-06,10.93,9.94,9.95975855130784,2.0984,81380808.73,38.7823144919939,3,False,35.23809523809525,0,MAIN
sh.603226,2025-06-09,12.02,10.93,9.972552607502294,10.7413,421223471.67,39.21531580628043,4,False,46.908602150537625,0,MAIN
sh.603226,2025-06-24,12.46,11.33,9.973521624007065,2.9326,126147003.34,43.015414083066226,1,True,41.97994987468672,0,MAIN
sh.603228,2025-06-26,35.12,31.93,9.990604447228302,5.8437,1858893591.96,318.1021599260742,1,True,9.951790633608827,0,MAIN
sh.603228,2025-06-30,41.84,38.04,9.989484752891698,9.0096,3357650579.82,372.6747668953117,1,True,23.06696861857005,0,MAIN
sh.603232,2025-05-23,14.4,13.09,10.007639419404123,14.6419,480505387.72,32.81714720903708,1,True,0.46047582501917983,0,MAIN
sh.603232,2025-06-12,15.84,14.4,9.999999999999986,5.6491,203483822.8,36.0205736843037,1,True,6.904231625835178,0,MAIN
sh.603232,2025-06-26,17.4,15.82,9.987357774968377,13.7971,538877610.8,39.057309927448514,1,True,8.43043180260452,0,MAIN
sh.603238,2025-06-04,17.66,16.05,10.031152647975071,6.6423,200795871.99,30.229870976920648,1,True,8.739837398373984,0,MAIN
sh.603238,2025-06-12,19.81,18.01,9.994447529150465,8.6227,287702854.73,33.365750255720364,1,True,11.793916821849804,0,MAIN
sh.603239,2025-06-12,16.17,14.7,10.000000000000009,3.4343,146643329.8,42.69962723116792,1,True,-0.6756756756756799,0,MAIN
sh.603255,2025-06-18,28.64,26.04,9.98463901689708,7.1129,119151152.0,16.75141672173094,1,True,2.0376175548589393,0,MAIN
sh.603256,2025-05-29,10.74,9.76,10.040983606557386,2.6059,236396845.78,90.7160082044591,1,True,8.203991130820398,0,MAIN
sh.603256,2025-06-04,12.46,11.33,9.973521624007065,3.5118,371688596.23,105.83991008314823,1,True,25.609756097560975,0,MAIN
sh.603256,2025-06-20,13.68,12.44,9.967845659164,4.1635,474468437.8,113.95903393779273,1,True,30.535152151101784,0,MAIN
sh.603257,2025-05-09,53.37,48.52,9.995877988458355,51.1218,643868271.99,12.59478875919862,1,True,,0,MAIN
sh.603257,2025-06-23,51.62,46.93,9.993607500532708,17.3768,212495674.52,12.228700020717277,1,True,-7.069306930693065,0,MAIN
sh.603258,2025-06-11,23.78,21.62,9.990749306197966,7.9746,438800746.66,55.02479706317558,1,True,3.0996661897949584,0,MAIN
sh.603258,2025-06-24,24.13,21.94,9.981768459434814,8.2404,472738794.44,57.368428042328055,1,True,13.619886069394106,0,MAIN
sh.603261,2025-05-06,15.3,14.57,5.010295126973241,6.9233,80108858.3,11.570906691895482,1,True,-25.05144032921811,1,MAIN
sh.603261,2025-05-07,16.07,15.3,5.032679738562096,4.9314,59967642.0,12.16036865798759,2,False,-19.516044187269866,1,MAIN
sh.603261,2025-05-08,16.87,16.07,4.978220286247681,2.4964,32368583.0,12.966104390322062,3,False,-15.197889182058045,1,MAIN
sh.603261,2025-05-09,17.71,16.87,4.9792531120331995,0.5196,7131817.0,13.725590839107008,4,False,-1.1137162954278912,1,MAIN
sh.603261,2025-05-12,18.6,17.71,5.025409373235457,0.3193,4603686.0,14.418058252427187,5,False,9.320987654320989,1,MAIN
sh.603261,2025-05-14,19.54,18.61,4.997313272434178,2.1353,31961854.0,14.968320142368754,1,True,1.8052516411378505,1,MAIN
sh.603261,2025-05-29,18.96,18.06,4.983388704318958,2.8612,41410286.0,14.473048371312736,1,True,11.826625386996902,1,MAIN
sh.603261,2025-06-03,19.62,18.69,4.97592295345104,3.604,54062676.0,15.000742508324084,1,True,21.838331160365065,1,MAIN
sh.603261,2025-06-30,20.46,19.49,4.976911236531567,1.5609,24662063.0,15.799899417003012,1,True,2.795358649789015,1,MAIN
sh.603267,2025-05-12,56.21,51.1,10.000000000000009,8.477,1072342674.41,126.50025650701899,1,True,-1.3513513513513487,0,MAIN
sh.603268,2025-05-06,39.0,37.14,5.0080775444264924,0.7764,37596000.0,48.42349304482225,3,False,6.144612746499001,1,MAIN
sh.603268,2025-05-16,42.84,40.8,5.000000000000027,1.707,89157327.0,52.230420035149386,1,True,5.974025974025965,1,MAIN
sh.603270,2025-05-06,27.34,24.85,10.02012072434606,15.302,282672368.37,18.47290343549863,1,True,-2.3191823899371022,0,MAIN
sh.603275,2025-06-24,42.91,39.01,9.997436554729555,14.8937,261357572.55,17.548196388405835,1,True,-3.6790123456790225,0,MAIN
sh.603286,2025-05-06,37.07,33.7,9.999999999999986,15.0504,611487528.43,40.62932071107744,1,True,5.477308294209715,0,MAIN
sh.603286,2025-05-12,37.04,33.67,10.00891000891,11.4417,471052311.0,41.16978342379192,1,True,36.37100040502228,0,MAIN
sh.603286,2025-05-16,38.18,34.71,9.997118985883024,13.8477,589452927.0,42.566846985419964,1,True,28.412874583795777,0,MAIN
sh.603291,2025-05-12,12.71,11.55,10.043290043290051,11.687,183675441.56,15.716218153503895,1,True,4.714415231187674,0,MAIN
sh.603300,2025-05-06,12.38,11.25,10.044444444444457,14.653,3499013666.42,238.79162399645125,1,True,11.275964391691407,0,MAIN
sh.603305,2025-06-04,13.54,12.31,9.991876523151898,2.4738,316128797.04,127.79076604414261,1,True,-4.425465838509323,0,MAIN
sh.603316,2025-05-06,6.28,5.71,9.982486865148864,4.6527,75351954.4,16.195317643518816,1,True,-0.3490401396160636,0,MAIN
sh.603316,2025-06-26,7.43,6.75,10.07407407407408,11.6637,220778827.8,18.928712826976003,1,True,1.5037593984962294,0,MAIN
sh.603316,2025-06-27,8.17,7.43,9.95962314939436,9.5439,197096627.8,20.65158140801978,2,False,10.565476190476186,0,MAIN
sh.603316,2025-06-30,8.99,8.17,10.03671970624236,1.3219,31404047.8,23.75674998108783,3,False,21.396731054977703,0,MAIN
sh.603317,2025-05-19,11.73,10.66,10.037523452157604,2.983,366762051.47,122.95073800536373,1,True,-27.13602187286398,0,MAIN
sh.603321,2025-05-21,8.48,7.71,9.987029831387815,4.5463,113481807.0,24.96135472802059,1,True,7.381615598885793,0,MAIN
sh.603326,2025-05-19,9.64,8.76,10.045662100456632,5.5746,165489515.4,29.68634797115488,1,True,5.035971223021574,0,MAIN
sh.603331,2025-05-08,10.44,9.49,10.01053740779767,11.2592,234677820.65,20.8432056140756,1,True,-0.9394572025052228,0,MAIN
sh.603331,2025-05-09,11.48,10.44,9.961685823754806,16.4073,380039212.0,23.16281240667264,2,False,21.113689095127608,0,MAIN
sh.603331,2025-05-13,11.68,10.62,9.981167608286269,29.757,675177157.59,22.68969175622543,1,True,28.106151990349826,0,MAIN
sh.603332,2025-05-09,10.78,9.8,9.999999999999986,5.1946,119544790.22,23.013281141955105,1,True,14.352392065344223,0,MAIN
sh.603332,2025-05-12,11.86,10.78,10.018552875695727,0.9124,23409789.84,25.657375975449362,2,False,34.41396508728178,0,MAIN
sh.603332,2025-05-13,13.05,11.86,10.033726812816202,1.2397,34999656.3,28.232359683794463,3,False,41.02259215219974,0,MAIN
sh.603332,2025-05-14,14.36,13.05,10.038314176245212,21.1239,652460989.46,30.887335646353186,4,False,52.275379229871646,0,MAIN
sh.603332,2025-05-15,15.8,14.36,10.027855153203348,27.9079,887947864.55,31.817079198004862,5,False,66.39629200463497,0,MAIN
sh.603332,2025-05-20,16.53,15.03,9.9800399201597,25.9797,836989892.71,32.21707304972729,1,True,73.55658198614317,0,MAIN
sh.603332,2025-05-23,16.34,14.85,10.033670033670038,17.8011,602474733.78,33.84480362337158,1,True,62.11790393013099,0,MAIN
sh.603332,2025-05-26,17.97,16.34,9.975520195838428,5.1883,201708973.14,38.87766188154116,2,False,77.0314192849404,0,MAIN
sh.603332,2025-05-27,19.77,17.97,10.016694490818034,19.6492,827573640.63,42.11742160647762,3,False,91.57782515991468,0,MAIN
sh.603332,2025-06-09,16.36,14.87,10.020174848688644,14.1852,487360186.08,34.35694851535403,1,True,51.73469387755101,0,MAIN
sh.603332,2025-06-10,18.0,16.36,10.02444987775062,17.9374,686309080.7,38.26134672249044,2,False,51.76252319109462,0,MAIN
sh.603332,2025-06-11,19.8,18.0,10.000000000000009,1.9963,85515012.0,42.83675399489055,3,False,51.77065767284992,0,MAIN
sh.603332,2025-06-18,18.34,16.67,10.017996400719852,18.9661,715593421.52,37.73013015432798,1,True,10.91151031270794,0,MAIN
sh.603333,2025-05-22,6.18,5.62,9.964412811387891,2.9579,111322199.0,37.63555191182934,1,True,-6.020066889632114,0,MAIN
sh.603333,2025-05-23,6.8,6.18,10.032362459546928,1.61,68044200.0,42.26347826086956,2,False,5.102040816326525,0,MAIN
sh.603333,2025-05-26,7.48,6.8,10.000000000000009,0.537,24965996.0,46.491612662942266,3,False,17.039586919104988,0,MAIN
sh.603333,2025-05-27,8.23,7.48,10.026737967914446,0.5791,29624107.21,51.15542602313936,4,False,35.262206148282104,0,MAIN
sh.603333,2025-05-28,9.05,8.23,9.963547995139743,26.4913,1464562240.03,55.284649678573714,5,False,47.22719141323795,0,MAIN
sh.603333,2025-05-29,9.96,9.05,10.055248618784528,8.2944,502868618.71,60.627485859133884,6,False,63.94927536231887,0,MAIN
sh.603335,2025-05-06,4.93,4.48,10.044642857142838,2.3241,49056951.0,21.107934684393957,1,True,10.8910891089109,0,MAIN
sh.603335,2025-05-07,5.42,4.93,9.93914807302232,3.1525,73155745.4,23.20562899286281,2,False,21.130221130221116,0,MAIN
sh.603335,2025-06-11,5.37,4.88,10.040983606557386,4.1361,94733377.1,22.904034501100067,1,True,0.2053388090349051,0,MAIN
sh.603335,2025-06-12,5.91,5.37,10.05586592178771,18.8883,461831166.72,24.45064758183637,2,False,14.012738853503182,0,MAIN
sh.603337,2025-05-16,42.15,38.32,9.994780793319414,2.5843,501201410.09,193.94087764191462,1,True,37.10196779964223,0,MAIN
sh.603338,2025-05-12,49.52,45.02,9.995557529986666,4.5004,1098458586.97,244.08021219669362,1,True,1.0549943883277457,0,MAIN
sh.603350,2025-05-16,42.79,38.9,10.000000000000009,31.6806,374652481.57,11.825927588808293,1,True,20.99533437013996,0,MAIN
sh.603353,2025-06-13,17.74,16.13,9.981401115933044,8.5714,254592972.6,29.702612478708257,1,True,2.1532615579480607,0,MAIN
sh.603359,2025-05-15,7.28,6.62,9.969788519637458,20.4935,652155256.9,31.82254163027301,1,True,37.344398340248965,0,MAIN
sh.603359,2025-05-22,8.47,7.7,10.000000000000009,11.7482,431543784.3,36.7327577245876,1,True,35.56338028169015,0,MAIN
sh.603359,2025-05-30,7.85,7.14,9.943977591036424,14.2223,481137498.11,33.82979532916617,1,True,13.694267515923553,0,MAIN
sh.603366,2025-05-28,10.6,9.64,9.958506224066376,9.2607,775687182.57,83.76118247756649,1,True,-0.8230452674897082,0,MAIN
sh.603377,2025-06-06,2.8,2.67,4.868913857677892,1.1907,23650123.08,19.86236926177878,1,True,-9.49152542372882,1,MAIN
sh.603377,2025-06-09,2.94,2.8,5.000000000000004,0.4599,9578386.08,20.827106066536206,2,False,-9.385113268608414,1,MAIN
sh.603377,2025-06-10,3.09,2.94,5.102040816326525,0.591,13055800.02,22.091032182741117,3,False,-3.289473684210531,1,MAIN
sh.603377,2025-06-18,2.89,2.75,5.0909090909091015,3.0659,62686270.84,20.44628684562445,1,True,-7.407407407407418,1,MAIN
sh.603378,2025-05-19,6.86,6.24,9.935897435897443,3.3832,98107602.28,28.998463667533695,1,True,-7.41839762611276,0,MAIN
sh.603382,2025-06-12,55.97,11.5,386.695652173913,85.4343,1240247402.1,14.51697271587641,1,True,,0,MAIN
sh.603383,2025-06-25,42.19,38.35,10.013037809647972,7.7269,644307493.08,83.38499179231,1,True,-1.7674180327868827,0,MAIN
